drug_name,generic_name
塩化カリウム徐放錠６００ｍｇ「Ｓｔ」,塩化カリウム
Ｋ．Ｃ．Ｌ．エリキシル（１０ｗ／ｖ％）,塩化カリウム
酢酸カリウム液「司生堂」,酢酸カリウム
アスパラカリウム散５０％,Ｌ－アスパラギン酸カリウム
アスパラカリウム錠３００ｍｇ,Ｌ－アスパラギン酸カリウム
グルコンサンＫ細粒４ｍＥｑ／ｇ,グルコン酸カリウム
グルコンサンＫ錠２．５ｍＥｑ,グルコン酸カリウム
グルコンサンＫ錠５ｍＥｑ,グルコン酸カリウム
ジンタス錠５０ｍｇ,ヒスチジン亜鉛水和物
ソリタ－Ｔ配合顆粒２号,ナトリウム・カリウム・マグネシウム配合剤
ソリタ－Ｔ配合顆粒３号,ナトリウム・カリウム・マグネシウム配合剤
アスパラ配合錠,アスパラギン酸カリウム・マグネシウム
ホスリボン配合顆粒,リン酸二水素ナトリウム一水和物・無水リン酸水素二ナトリウム
ブドウ糖,ブドウ糖
ブドウ糖「コザカイ・Ｍ」,ブドウ糖
ブドウ糖「ニッコー」,ブドウ糖
果糖,果糖
アミユー配合顆粒,総合アミノ酸製剤
ＥＳポリタミン配合顆粒,総合アミノ酸製剤
リーバクト配合顆粒,イソロイシン・ロイシン・バリン
リーバクト配合経口ゼリー,イソロイシン・ロイシン・バリン
エレンタール配合内用剤,経腸成分栄養剤
エレンタールＰ乳幼児用配合内用剤,経腸成分栄養剤
アミノレバンＥＮ配合散,肝不全用成分栄養剤
エンシュア・リキッド,経腸成分栄養剤
ヘパンＥＤ配合内用剤,肝不全用成分栄養剤
エンシュア・Ｈ,経腸成分栄養剤
ツインラインＮＦ配合経腸用液,経腸成分栄養剤
ラコールＮＦ配合経腸用液,経腸成分栄養剤
ラコールＮＦ配合経腸用半固形剤,経腸成分栄養剤
エネーボ配合経腸用液,経腸成分栄養剤
イノラス配合経腸用液,経腸成分栄養剤
イノソリッド配合経腸用半固形剤,経腸成分栄養剤
マルツエキス分包（高田）,マルツエキス
フェニルアラニン除去ミルク配合散「雪印」,フェニルアラニン除去ミルク
ロイシン・イソロイシン・バリン除去ミルク配合散「雪印」,ロイシン・イソロイシン・バリン除去ミルク
プリミーフォート経腸用液　ＣＦ,人乳由来母乳強化剤
プリミーフォート経腸用液　６,人乳由来母乳強化剤
プリミーフォート経腸用液　６,人乳由来母乳強化剤
プリミーフォート経腸用液　８,人乳由来母乳強化剤
ブドウ酒,ブドウ酒
ブドウ酒（中北）,ブドウ酒
アドナ散１０％,カルバゾクロムスルホン酸ナトリウム水和物
カルバゾクロムスルホン酸ナトリウム１０％細粒,カルバゾクロムスルホン酸ナトリウム水和物
アドナ錠１０ｍｇ,カルバゾクロムスルホン酸ナトリウム水和物
カルバゾクロムスルホン酸ナトリウム錠１０ｍｇ「日医工」,カルバゾクロムスルホン酸ナトリウム水和物
カルバゾクロムスルホン酸ナトリウム３０ｍｇ錠,カルバゾクロムスルホン酸ナトリウム水和物
アドナ錠３０ｍｇ,カルバゾクロムスルホン酸ナトリウム水和物
カルバゾクロムスルホン酸Ｎａ錠３０ｍｇ「ツルハラ」,カルバゾクロムスルホン酸ナトリウム水和物
ゼラチン,ゼラチン
精製ゼラチン,精製ゼラチン
経口用トロンビン細粒１万単位「サワイ」,トロンビン
経口用トロンビン細粒１万単位,トロンビン
経口用トロンビン細粒０．５万単位「サワイ」,トロンビン
経口用トロンビン細粒５千単位,トロンビン
トランサミン散５０％,トラネキサム酸
トラネキサム酸２５０ｍｇ錠,トラネキサム酸
トランサミン錠２５０ｍｇ,トラネキサム酸
トランサミン錠５００ｍｇ,トラネキサム酸
トラネキサム酸錠５００ｍｇ「ＹＤ」,トラネキサム酸
トラネキサム酸２５０ｍｇカプセル,トラネキサム酸
トランサミンカプセル２５０ｍｇ,トラネキサム酸
トランサミンシロップ５％,トラネキサム酸
トラネキサム酸シロップ５％「ＮＩＧ」,トラネキサム酸
ワルファリンＫ細粒０．２％「ＮＳ」,ワルファリンカリウム
ワーファリン顆粒０．２％,ワルファリンカリウム
ワルファリンカリウム錠,ワルファリンカリウム
ワーファリン錠１ｍｇ,ワルファリンカリウム
ワルファリンＫ錠１ｍｇ「トーワ」,ワルファリンカリウム
ワルファリンＫ錠１ｍｇ「ＮＩＧ」,ワルファリンカリウム
ワルファリンカリウム錠,ワルファリンカリウム
ワルファリンカリウム錠,ワルファリンカリウム
ワーファリン錠０．５ｍｇ,ワルファリンカリウム
ワルファリンＫ錠０．５ｍｇ「トーワ」,ワルファリンカリウム
ワルファリンＫ錠０．５ｍｇ「ＮＩＧ」,ワルファリンカリウム
ワルファリンカリウム錠,ワルファリンカリウム
プラザキサカプセル７５ｍｇ,ダビガトランエテキシラートメタンスルホン酸塩
プラザキサカプセル１１０ｍｇ,ダビガトランエテキシラートメタンスルホン酸塩
リクシアナ錠１５ｍｇ,エドキサバントシル酸塩水和物
リクシアナ錠３０ｍｇ,エドキサバントシル酸塩水和物
リクシアナ錠６０ｍｇ,エドキサバントシル酸塩水和物
リクシアナＯＤ錠１５ｍｇ,エドキサバントシル酸塩水和物
リクシアナＯＤ錠３０ｍｇ,エドキサバントシル酸塩水和物
リクシアナＯＤ錠６０ｍｇ,エドキサバントシル酸塩水和物
イグザレルト細粒分包１０ｍｇ,リバーロキサバン
イグザレルト細粒分包１５ｍｇ,リバーロキサバン
イグザレルト錠１０ｍｇ,リバーロキサバン
リバーロキサバン錠１０ｍｇ「サワイ」,リバーロキサバン
リバーロキサバン錠１０ｍｇ「バイエル」,リバーロキサバン
イグザレルト錠１５ｍｇ,リバーロキサバン
リバーロキサバン錠１５ｍｇ「サワイ」,リバーロキサバン
リバーロキサバン錠１５ｍｇ「バイエル」,リバーロキサバン
イグザレルトＯＤ錠１０ｍｇ,リバーロキサバン
リバーロキサバンＯＤ錠１０ｍｇ「ＪＧ」,リバーロキサバン
リバーロキサバンＯＤ錠１０ｍｇ「ＴＣＫ」,リバーロキサバン
リバーロキサバンＯＤ錠１０ｍｇ「サワイ」,リバーロキサバン
リバーロキサバンＯＤ錠１０ｍｇ「トーワ」,リバーロキサバン
リバーロキサバンＯＤ錠１０ｍｇ「日医工」,リバーロキサバン
リバーロキサバンＯＤ錠１０ｍｇ「ニプロ」,リバーロキサバン
リバーロキサバンＯＤ錠１０ｍｇ「バイエル」,リバーロキサバン
イグザレルトＯＤ錠１５ｍｇ,リバーロキサバン
リバーロキサバンＯＤ錠１５ｍｇ「ＪＧ」,リバーロキサバン
リバーロキサバンＯＤ錠１５ｍｇ「ＴＣＫ」,リバーロキサバン
リバーロキサバンＯＤ錠１５ｍｇ「サワイ」,リバーロキサバン
リバーロキサバンＯＤ錠１５ｍｇ「トーワ」,リバーロキサバン
リバーロキサバンＯＤ錠１５ｍｇ「日医工」,リバーロキサバン
リバーロキサバンＯＤ錠１５ｍｇ「ニプロ」,リバーロキサバン
リバーロキサバンＯＤ錠１５ｍｇ「バイエル」,リバーロキサバン
イグザレルト錠２．５ｍｇ,リバーロキサバン
イグザレルトドライシロップ小児用５１．７ｍｇ,リバーロキサバン
イグザレルトドライシロップ小児用１０３．４ｍｇ,リバーロキサバン
エリキュース錠２．５ｍｇ,アピキサバン
エリキュース錠５ｍｇ,アピキサバン
パナルジン細粒１０％,チクロピジン塩酸塩
チクロピジン塩酸塩１００ｍｇ錠,チクロピジン塩酸塩
パナルジン錠１００ｍｇ,チクロピジン塩酸塩
プレタール散２０％,シロスタゾール
シロスタゾール５０ｍｇ錠,シロスタゾール
シロスタゾール１００ｍｇ錠,シロスタゾール
シロスタゾール錠１００ｍｇ「ケミファ」,シロスタゾール
シロスタゾール錠１００ｍｇ「ＶＴＲＳ」,シロスタゾール
シロスタゾール５０ｍｇ口腔内崩壊錠,シロスタゾール
プレタールＯＤ錠５０ｍｇ,シロスタゾール
シロスタゾール１００ｍｇ口腔内崩壊錠,シロスタゾール
プレタールＯＤ錠１００ｍｇ,シロスタゾール
シロスタゾールＯＤ錠１００ｍｇ「タカタ」,シロスタゾール
シロスタゾールＯＤ錠１００ｍｇ「ケミファ」,シロスタゾール
シロスタゾールＯＤ錠１００ｍｇ「ＶＴＲＳ」,シロスタゾール
シロスタゾール内服ゼリー５０ｍｇ「ＥＥ」,シロスタゾール
シロスタゾール内服ゼリー１００ｍｇ「ＥＥ」,シロスタゾール
リマプロスト　アルファデクス５μｇ錠,リマプロスト　アルファデクス
オパルモン錠５μｇ,リマプロスト　アルファデクス
リマプロストアルファデクス錠５μｇ「ＳＮ」,リマプロスト　アルファデクス
イコサペント酸エチル３００ｍｇカプセル,イコサペント酸エチル
エパデールカプセル３００,イコサペント酸エチル
イコサペント酸エチルカプセル３００ｍｇ「サワイ」,イコサペント酸エチル
イコサペント酸エチルカプセル３００ｍｇ「杏林」,イコサペント酸エチル
イコサペント酸エチル３００ｍｇ粒状カプセル,イコサペント酸エチル
エパデールＳ３００,イコサペント酸エチル
イコサペント酸エチル６００ｍｇ粒状カプセル,イコサペント酸エチル
エパデールＳ６００,イコサペント酸エチル
イコサペント酸エチル９００ｍｇ粒状カプセル,イコサペント酸エチル
エパデールＳ９００,イコサペント酸エチル
ベラプロストナトリウム２０μｇ錠,ベラプロストナトリウム
ドルナー錠２０μｇ,ベラプロストナトリウム
プロサイリン錠２０,ベラプロストナトリウム
ベラプロストＮａ錠２０μｇ「サワイ」,ベラプロストナトリウム
ベラプロストＮａ錠４０μｇ「ＹＤ」,ベラプロストナトリウム
ベラプロストＮａ錠４０μｇ「トーワ」,ベラプロストナトリウム
ベラプロストＮａ錠４０μｇ「ＮＩＧ」,ベラプロストナトリウム
サルポグレラート塩酸塩５０ｍｇ錠,サルポグレラート塩酸塩
アンプラーグ錠５０ｍｇ,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠５０ｍｇ「ケミファ」,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠５０ｍｇ「サワイ」,サルポグレラート塩酸塩
サルポグレラート塩酸塩１００ｍｇ錠,サルポグレラート塩酸塩
アンプラーグ錠１００ｍｇ,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠１００ｍｇ「ＪＧ」,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠１００ｍｇ「ＮＰ」,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠１００ｍｇ「ＴＣＫ」,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠１００ｍｇ「オーハラ」,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠１００ｍｇ「ケミファ」,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠１００ｍｇ「サワイ」,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠１００ｍｇ「サンド」,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠１００ｍｇ「トーワ」,サルポグレラート塩酸塩
サルポグレラート塩酸塩錠１００ｍｇ「ＮＩＧ」,サルポグレラート塩酸塩
アスピリン１００ｍｇ腸溶錠,アスピリン
クロピドグレル硫酸塩２５ｍｇ錠,クロピドグレル硫酸塩
プラビックス錠２５ｍｇ,クロピドグレル硫酸塩
クロピドグレル錠２５ｍｇ「ＪＧ」,クロピドグレル硫酸塩
クロピドグレル錠２５ｍｇ「ＳＡＮＩＫ」,クロピドグレル硫酸塩
クロピドグレル錠２５ｍｇ「ＴＣＫ」,クロピドグレル硫酸塩
クロピドグレル錠２５ｍｇ「科研」,クロピドグレル硫酸塩
